1975.0,1975,Atlanta Falcons,4,10,0,.286,240,289,-49,-3.5,0.0,-3.5,-2.7,-0.8,,19,Atlanta Falcons,14,240,3861,885,4.4,48,19,225,165,388,2067,18,29,4.9,118,465,1794,12,3.9,87,78,635,20,,,,19,Atlanta Falcons,14,165,388,42.5,2067,18,4.6,29,7.5,68,6.1,3.6,14.3,147.6,47.2,,32,294,4.9,2.7,7.6,,,,19,Atlanta Falcons,14,465,1794,12,26,3.9,128.1,37,,9,Atlanta Falcons,14,35,248,0,24,7.1,66,1217,0,33,18.4,5690,,16,Atlanta Falcons,14,,,3,3,3,,4,1,,,10,4,40.0%,33,30,90.9%,89,3696,75,1,41.5,,19,Atlanta Falcons,14,12,18,,,1,2,,33,,0,30,33,4,10,,240,17.1,,1975.0,1975,Atlanta Falcons,4,10,0,.286,240,289,-49,-3.5,0.0,-3.5,-2.7,-0.8,,19,Atlanta Falcons,14,240,3861,885,4.4,48,19,225,165,388,2067,18,29,4.9,118,465,1794,12,3.9,87,78,635,20,,,,19,Atlanta Falcons,14,165,388,42.5,2067,18,4.6,29,7.5,68,6.1,3.6,14.3,147.6,47.2,,32,294,4.9,2.7,7.6,,,,19,Atlanta Falcons,14,465,1794,12,26,3.9,128.1,37,,9,Atlanta Falcons,14,35,248,0,24,7.1,66,1217,0,33,18.4,5690,,16,Atlanta Falcons,14,,,3,3,3,,4,1,,,10,4,40.0%,33,30,90.9%,89,3696,75,1,41.5,,19,Atlanta Falcons,14,12,18,,,1,2,,33,,0,30,33,4,10,,240,17.1,,8,Atlanta Falcons,14,13,16,,,1,1,,,,,28,31,25,38,,289,20.6,
1975.0,1975,Baltimore Colts*,10,4,0,.714,395,269,126,9.0,-0.4,8.6,6.3,2.2,,2,Baltimore Colts,14,395,4498,928,4.8,18,10,266,211,354,2281,19,8,5.8,114,536,2217,28,4.1,131,80,760,21,,,,13,Baltimore Colts,14,211,354,59.6,2281,19,5.4,8,2.3,90,7.4,7.4,12.4,162.9,90.9,,38,325,5.8,5.9,9.7,3,3,,8,Baltimore Colts,14,536,2217,28,70,4.1,158.4,18,,19,Baltimore Colts,14,42,439,0,53,10.5,52,1190,0,65,22.9,6503,,1,Baltimore Colts,14,2,2,3,,10,7,3,1,,,18,10,55.6%,52,51,98.1%,86,3402,62,1,39.6,,2,Baltimore Colts,14,28,19,,,1,4,,52,,0,51,52,10,18,1,395,28.2,,1975.0,1975,Baltimore Colts*,10,4,0,.714,395,269,126,9.0,-0.4,8.6,6.3,2.2,,2,Baltimore Colts,14,395,4498,928,4.8,18,10,266,211,354,2281,19,8,5.8,114,536,2217,28,4.1,131,80,760,21,,,,13,Baltimore Colts,14,211,354,59.6,2281,19,5.4,8,2.3,90,7.4,7.4,12.4,162.9,90.9,,38,325,5.8,5.9,9.7,3,3,,8,Baltimore Colts,14,536,2217,28,70,4.1,158.4,18,,19,Baltimore Colts,14,42,439,0,53,10.5,52,1190,0,65,22.9,6503,,1,Baltimore Colts,14,2,2,3,,10,7,3,1,,,18,10,55.6%,52,51,98.1%,86,3402,62,1,39.6,,2,Baltimore Colts,14,28,19,,,1,4,,52,,0,51,52,10,18,1,395,28.2,,25,Baltimore Colts,14,17,17,,1,1,,,,,,35,36,6,10,,269,19.2,
1975.0,1975,Buffalo Bills,8,6,0,.571,420,355,65,4.6,2.4,7.1,10.4,-3.4,,1,Buffalo Bills,14,420,5467,964,5.7,34,15,318,182,354,2493,28,19,6.6,132,588,2974,26,5.1,162,90,748,24,,,,8,Buffalo Bills,14,182,354,51.4,2493,28,7.9,19,5.4,77,7.5,6.7,14.6,178.1,80.2,,22,168,6.6,5.8,5.9,1,3,,1,Buffalo Bills,14,588,2974,26,88,5.1,212.4,24,,15,Buffalo Bills,14,33,278,0,30,8.4,62,1457,0,59,23.5,7486,,13,Buffalo Bills,14,1,,2,2,5,4,7,3,1,,16,9,56.3%,57,51,89.5%,61,2536,74,2,41.6,,1,Buffalo Bills,14,26,28,,,1,2,,57,,0,51,57,9,16,,420,30.0,,1975.0,1975,Buffalo Bills,8,6,0,.571,420,355,65,4.6,2.4,7.1,10.4,-3.4,,1,Buffalo Bills,14,420,5467,964,5.7,34,15,318,182,354,2493,28,19,6.6,132,588,2974,26,5.1,162,90,748,24,,,,8,Buffalo Bills,14,182,354,51.4,2493,28,7.9,19,5.4,77,7.5,6.7,14.6,178.1,80.2,,22,168,6.6,5.8,5.9,1,3,,1,Buffalo Bills,14,588,2974,26,88,5.1,212.4,24,,15,Buffalo Bills,14,33,278,0,30,8.4,62,1457,0,59,23.5,7486,,13,Buffalo Bills,14,1,,2,2,5,4,7,3,1,,16,9,56.3%,57,51,89.5%,61,2536,74,2,41.6,,1,Buffalo Bills,14,26,28,,,1,2,,57,,0,51,57,9,16,,420,30.0,,26,Buffalo Bills,14,21,25,,,1,,,,,,46,47,9,16,,355,25.4,
1975.0,1975,Chicago Bears,4,10,0,.286,191,379,-188,-13.4,1.9,-11.5,-4.9,-6.6,,24,Chicago Bears,14,191,3492,829,4.2,40,17,190,191,356,1839,9,23,4.7,99,441,1653,11,3.7,74,100,881,17,,,,24,Chicago Bears,14,191,356,53.7,1839,9,2.5,23,6.5,57,6.1,3.7,11.4,131.4,53.7,,32,330,4.7,2.5,8.2,2,2,,22,Chicago Bears,14,441,1653,11,54,3.7,118.1,35,,1,Chicago Bears,14,52,512,0,39,9.8,74,1644,0,70,22.2,5969,,4,Chicago Bears,14,,,7,3,6,5,7,4,3,1,23,13,56.5%,22,18,81.8%,94,3664,60,0,39.0,,24,Chicago Bears,14,11,9,,,,2,,22,,0,18,22,13,23,1,191,13.6,,1975.0,1975,Chicago Bears,4,10,0,.286,191,379,-188,-13.4,1.9,-11.5,-4.9,-6.6,,24,Chicago Bears,14,191,3492,829,4.2,40,17,190,191,356,1839,9,23,4.7,99,441,1653,11,3.7,74,100,881,17,,,,24,Chicago Bears,14,191,356,53.7,1839,9,2.5,23,6.5,57,6.1,3.7,11.4,131.4,53.7,,32,330,4.7,2.5,8.2,2,2,,22,Chicago Bears,14,441,1653,11,54,3.7,118.1,35,,1,Chicago Bears,14,52,512,0,39,9.8,74,1644,0,70,22.2,5969,,4,Chicago Bears,14,,,7,3,6,5,7,4,3,1,23,13,56.5%,22,18,81.8%,94,3664,60,0,39.0,,24,Chicago Bears,14,11,9,,,,2,,22,,0,18,22,13,23,1,191,13.6,,3,Chicago Bears,14,25,22,,,1,,,,,,47,48,14,18,1,379,27.1,
1975.0,1975,Cincinnati Bengals+,11,3,0,.786,340,246,94,6.7,0.2,6.9,4.0,2.9,,9,Cincinnati Bengals,14,340,5060,966,5.2,34,20,295,255,433,3241,23,14,6.9,166,499,1819,20,3.6,107,88,783,22,,,,1,Cincinnati Bengals,14,255,433,58.9,3241,23,5.3,14,3.2,55,8.1,7.7,13.7,231.5,89.0,,34,256,6.9,6.6,7.3,1,2,,17,Cincinnati Bengals,14,499,1819,20,29,3.6,129.9,31,,17,Cincinnati Bengals,14,48,267,0,34,5.6,46,1042,0,64,22.7,6708,,14,Cincinnati Bengals,14,1,1,8,5,7,1,5,3,,,21,10,47.6%,45,40,88.9%,68,2655,57,1,39.0,,9,Cincinnati Bengals,14,20,23,,,,2,,45,,0,40,45,10,21,,340,24.3,,1975.0,1975,Cincinnati Bengals+,11,3,0,.786,340,246,94,6.7,0.2,6.9,4.0,2.9,,9,Cincinnati Bengals,14,340,5060,966,5.2,34,20,295,255,433,3241,23,14,6.9,166,499,1819,20,3.6,107,88,783,22,,,,1,Cincinnati Bengals,14,255,433,58.9,3241,23,5.3,14,3.2,55,8.1,7.7,13.7,231.5,89.0,,34,256,6.9,6.6,7.3,1,2,,17,Cincinnati Bengals,14,499,1819,20,29,3.6,129.9,31,,17,Cincinnati Bengals,14,48,267,0,34,5.6,46,1042,0,64,22.7,6708,,14,Cincinnati Bengals,14,1,1,8,5,7,1,5,3,,,21,10,47.6%,45,40,88.9%,68,2655,57,1,39.0,,9,Cincinnati Bengals,14,20,23,,,,2,,45,,0,40,45,10,21,,340,24.3,,18,Cincinnati Bengals,14,15,11,1,,2,1,,,,,26,30,12,14,2,246,17.6,
1975.0,1975,Cleveland Browns,3,11,0,.214,218,372,-154,-11.0,4.2,-6.8,-2.6,-4.2,,22,Cleveland Browns,14,218,3807,915,4.2,37,14,247,220,437,1957,7,23,4.1,114,440,1850,14,4.2,109,85,851,24,,,,21,Cleveland Browns,14,220,437,50.3,1957,7,1.6,23,5.3,48,5.3,3.2,10.4,139.8,49.3,,38,340,4.1,2.2,8.0,2,2,,14,Cleveland Browns,14,440,1850,14,50,4.2,132.1,35,,6,Cleveland Browns,14,40,294,0,30,7.4,67,1526,0,92,22.8,6013,,19,Cleveland Browns,14,1,1,9,7,6,4,5,5,2,,23,17,73.9%,24,21,87.5%,82,3317,67,1,40.5,,22,Cleveland Browns,14,14,7,,,2,1,,24,,0,21,24,17,23,1,218,15.6,,1975.0,1975,Cleveland Browns,3,11,0,.214,218,372,-154,-11.0,4.2,-6.8,-2.6,-4.2,,22,Cleveland Browns,14,218,3807,915,4.2,37,14,247,220,437,1957,7,23,4.1,114,440,1850,14,4.2,109,85,851,24,,,,21,Cleveland Browns,14,220,437,50.3,1957,7,1.6,23,5.3,48,5.3,3.2,10.4,139.8,49.3,,38,340,4.1,2.2,8.0,2,2,,14,Cleveland Browns,14,440,1850,14,50,4.2,132.1,35,,6,Cleveland Browns,14,40,294,0,30,7.4,67,1526,0,92,22.8,6013,,19,Cleveland Browns,14,1,1,9,7,6,4,5,5,2,,23,17,73.9%,24,21,87.5%,82,3317,67,1,40.5,,22,Cleveland Browns,14,14,7,,,2,1,,24,,0,21,24,17,23,1,218,15.6,,5,Cleveland Browns,14,21,25,,1,,1,,,,,45,48,13,21,,372,26.6,
1975.0,1975,Dallas Cowboys+,10,4,0,.714,350,268,82,5.9,-1.7,4.1,4.0,0.1,,8,Dallas Cowboys,14,350,5025,986,5.1,35,18,288,207,376,2593,19,17,6.2,142,571,2432,17,4.3,132,94,715,14,,,,4,Dallas Cowboys,14,207,376,55.1,2593,19,5.1,17,4.5,62,7.5,6.5,13.7,185.2,77.4,,39,242,6.2,5.3,9.4,3,4,,5,Dallas Cowboys,14,571,2432,17,32,4.3,173.7,25,,24,Dallas Cowboys,14,32,313,1,43,9.8,54,1158,1,97,21.4,6771,,2,Dallas Cowboys,14,2,2,14,13,9,4,9,3,1,,35,22,62.9%,40,38,95.0%,68,2676,55,1,39.4,,8,Dallas Cowboys,14,17,19,1,1,,3,,41,,0,38,40,22,35,,350,25.0,,1975.0,1975,Dallas Cowboys+,10,4,0,.714,350,268,82,5.9,-1.7,4.1,4.0,0.1,,8,Dallas Cowboys,14,350,5025,986,5.1,35,18,288,207,376,2593,19,17,6.2,142,571,2432,17,4.3,132,94,715,14,,,,4,Dallas Cowboys,14,207,376,55.1,2593,19,5.1,17,4.5,62,7.5,6.5,13.7,185.2,77.4,,39,242,6.2,5.3,9.4,3,4,,5,Dallas Cowboys,14,571,2432,17,32,4.3,173.7,25,,24,Dallas Cowboys,14,32,313,1,43,9.8,54,1158,1,97,21.4,6771,,2,Dallas Cowboys,14,2,2,14,13,9,4,9,3,1,,35,22,62.9%,40,38,95.0%,68,2676,55,1,39.4,,8,Dallas Cowboys,14,17,19,1,1,,3,,41,,0,38,40,22,35,,350,25.0,,19,Dallas Cowboys,14,13,19,,,1,,,,,,31,32,13,18,,268,19.1,
1975.0,1975,Denver Broncos,6,8,0,.429,254,307,-53,-3.8,0.3,-3.4,-2.7,-0.7,,17,Denver Broncos,14,254,4534,964,4.7,48,14,268,210,427,2541,15,34,5.4,137,490,1993,9,4.1,109,92,790,22,,,,7,Denver Broncos,14,210,427,49.2,2541,15,3.5,34,8.0,90,6.8,3.9,13.8,181.5,49.9,,47,359,5.4,2.8,9.9,2,4,,13,Denver Broncos,14,490,1993,9,34,4.1,142.4,28,,10,Denver Broncos,14,41,470,0,51,11.5,59,1446,0,58,24.5,6865,,25,Denver Broncos,14,1,1,9,7,9,7,6,4,3,2,28,21,75.0%,26,23,88.5%,63,2515,64,0,39.9,,17,Denver Broncos,14,9,15,,,3,1,,28,,0,23,26,21,28,,254,18.1,,1975.0,1975,Denver Broncos,6,8,0,.429,254,307,-53,-3.8,0.3,-3.4,-2.7,-0.7,,17,Denver Broncos,14,254,4534,964,4.7,48,14,268,210,427,2541,15,34,5.4,137,490,1993,9,4.1,109,92,790,22,,,,7,Denver Broncos,14,210,427,49.2,2541,15,3.5,34,8.0,90,6.8,3.9,13.8,181.5,49.9,,47,359,5.4,2.8,9.9,2,4,,13,Denver Broncos,14,490,1993,9,34,4.1,142.4,28,,10,Denver Broncos,14,41,470,0,51,11.5,59,1446,0,58,24.5,6865,,25,Denver Broncos,14,1,1,9,7,9,7,6,4,3,2,28,21,75.0%,26,23,88.5%,63,2515,64,0,39.9,,17,Denver Broncos,14,9,15,,,3,1,,28,,0,23,26,21,28,,254,18.1,,10,Denver Broncos,14,19,14,1,,,1,,,,,34,35,21,28,,307,21.9,
1975.0,1975,Detroit Lions,7,7,0,.500,245,262,-17,-1.2,-0.7,-1.9,-3.2,1.3,,18,Detroit Lions,14,245,4064,935,4.3,30,18,241,183,362,1917,15,12,4.8,111,532,2147,10,4.0,111,95,838,19,,,,22,Detroit Lions,14,183,362,50.6,1917,15,4.1,12,3.3,65,6.2,5.5,12.2,136.9,70.0,,41,323,4.8,4.2,10.2,1,2,,9,Detroit Lions,14,532,2147,10,46,4.0,153.4,28,,23,Detroit Lions,14,36,328,0,43,9.1,52,1114,0,42,21.4,5944,,17,Detroit Lions,14,1,1,6,6,9,4,5,3,,,21,14,66.7%,29,25,86.2%,81,3395,61,1,41.9,,18,Detroit Lions,14,10,15,,,1,1,2,29,,0,25,29,14,21,2,245,17.5,,1975.0,1975,Detroit Lions,7,7,0,.500,245,262,-17,-1.2,-0.7,-1.9,-3.2,1.3,,18,Detroit Lions,14,245,4064,935,4.3,30,18,241,183,362,1917,15,12,4.8,111,532,2147,10,4.0,111,95,838,19,,,,22,Detroit Lions,14,183,362,50.6,1917,15,4.1,12,3.3,65,6.2,5.5,12.2,136.9,70.0,,41,323,4.8,4.2,10.2,1,2,,9,Detroit Lions,14,532,2147,10,46,4.0,153.4,28,,23,Detroit Lions,14,36,328,0,43,9.1,52,1114,0,42,21.4,5944,,17,Detroit Lions,14,1,1,6,6,9,4,5,3,,,21,14,66.7%,29,25,86.2%,81,3395,61,1,41.9,,18,Detroit Lions,14,10,15,,,1,1,2,29,,0,25,29,14,21,2,245,17.5,,9,Detroit Lions,14,12,16,1,,1,,1,,,,26,31,16,23,1,262,18.7,
1975.0,1975,Green Bay Packers,4,10,0,.286,226,285,-59,-4.2,0.0,-4.2,-3.3,-0.9,,20,Green Bay Packers,14,226,3619,867,4.2,38,16,211,212,394,2072,11,22,4.8,112,431,1547,14,3.6,84,72,606,15,,,,18,Green Bay Packers,14,212,394,53.8,2072,11,2.8,22,5.6,56,6.1,4.1,11.3,148.0,58.3,,42,328,4.8,3.0,9.6,1,1,,26,Green Bay Packers,14,431,1547,14,29,3.6,110.5,31,,20,Green Bay Packers,14,30,190,0,27,6.3,63,1398,1,93,22.2,5583,,3,Green Bay Packers,14,1,1,8,7,3,2,5,2,,,17,12,70.6%,27,22,81.5%,95,3404,55,3,35.8,,20,Green Bay Packers,14,14,11,,1,1,,,27,,0,22,27,12,17,3,226,16.1,,1975.0,1975,Green Bay Packers,4,10,0,.286,226,285,-59,-4.2,0.0,-4.2,-3.3,-0.9,,20,Green Bay Packers,14,226,3619,867,4.2,38,16,211,212,394,2072,11,22,4.8,112,431,1547,14,3.6,84,72,606,15,,,,18,Green Bay Packers,14,212,394,53.8,2072,11,2.8,22,5.6,56,6.1,4.1,11.3,148.0,58.3,,42,328,4.8,3.0,9.6,1,1,,26,Green Bay Packers,14,431,1547,14,29,3.6,110.5,31,,20,Green Bay Packers,14,30,190,0,27,6.3,63,1398,1,93,22.2,5583,,3,Green Bay Packers,14,1,1,8,7,3,2,5,2,,,17,12,70.6%,27,22,81.5%,95,3404,55,3,35.8,,20,Green Bay Packers,14,14,11,,1,1,,,27,,0,22,27,12,17,3,226,16.1,,7,Green Bay Packers,14,14,13,,1,1,2,1,,,,30,32,21,31,,285,20.4,
